date,datatype,station,attributes,value
2023-01-05T00:00:00,PRCP,GHCND:US1CAMR0025,",,N,0800",622
2023-01-05T00:00:00,PRCP,GHCND:US1CAMR0026,",,N,0700",663
2023-01-05T00:00:00,PRCP,GHCND:US1CAMR0031,",,N,0800",376
2023-01-05T00:00:00,PRCP,GHCND:US1CAMR0040,",,N,0700",554
2023-01-05T00:00:00,PRCP,GHCND:US1CAMR0045,",,N,0800",310
2023-01-05T00:00:00,PRCP,GHCND:US1CAMR0049,",,N,0700",488
2023-01-05T00:00:00,PRCP,GHCND:US1CAMR0053,",,N,0800",180
2023-01-05T00:00:00,PRCP,GHCND:US1CAMR0054,",,N,0700",262
2023-01-05T00:00:00,PRCP,GHCND:US1CAMR0055,",,N,0815",302
2023-01-05T00:00:00,PRCP,GHCND:US1CAMR0058,",,N,0700",511
2023-01-05T00:00:00,PRCP,GHCND:US1CAMR0060,",,N,0830",356
2023-01-05T00:00:00,PRCP,GHCND:US1CASF0004,",,N,0000",56
2023-01-05T00:00:00,PRCP,GHCND:US1CASF0014,",,N,0800",246
2023-01-05T00:00:00,PRCP,GHCND:US1CASF0017,",,N,0700",279
2023-01-05T00:00:00,PRCP,GHCND:US1CASF0020,",,N,0800",246
2023-01-05T00:00:00,PRCP,GHCND:US1CASF0021,",,N,0700",343
2023-01-05T00:00:00,PRCP,GHCND:US1CASM0001,",,N,0800",307
2023-01-05T00:00:00,PRCP,GHCND:US1CASM0005,",,N,0000",97
2023-01-05T00:00:00,PRCP,GHCND:US1CASM0006,",,N,0800",315
2023-01-05T00:00:00,PRCP,GHCND:US1CASM0007,",,N,0900",531
2023-01-05T00:00:00,SNOW,GHCND:US1CASM0007,",,N,0900",0
2023-01-05T00:00:00,SNWD,GHCND:US1CASM0007,",,N,0900",0
2023-01-05T00:00:00,PRCP,GHCND:US1CASM0009,",,N,0700",432
2023-01-05T00:00:00,PRCP,GHCND:US1CASM0013,",,N,0700",673
2023-01-05T00:00:00,PRCP,GHCND:US1CASM0022,",,N,1200",478
2023-01-05T00:00:00,PRCP,GHCND:US1CASM0025,",,N,0700",292
2023-01-05T00:00:00,PRCP,GHCND:US1CASM0033,",,N,0700",356
2023-01-05T00:00:00,PRCP,GHCND:US1CASM0038,",,N,0700",335
2023-01-05T00:00:00,PRCP,GHCND:US1CASM0039,",,N,0800",490
2023-01-05T00:00:00,PRCP,GHCND:US1CASM0044,",,N,0700",437
2023-01-05T00:00:00,PRCP,GHCND:US1CASM0045,",,N,0820",274
2023-01-05T00:00:00,PRCP,GHCND:US1CASM0046,",,N,0700",358
2023-01-05T00:00:00,PRCP,GHCND:US1CASM0047,",,N,0735",508
2023-01-05T00:00:00,PRCP,GHCND:US1CASO0003,",,N,0700",147
2023-01-05T00:00:00,PRCP,GHCND:US1CASO0006,",,N,0700",290
2023-01-05T00:00:00,PRCP,GHCND:US1CASO0010,",,N,0700",356
2023-01-05T00:00:00,TMAX,GHCND:USC00040693,",,7,0800",128
2023-01-05T00:00:00,TMIN,GHCND:USC00040693,",,7,0800",94
2023-01-05T00:00:00,PRCP,GHCND:USC00043244,",,7,1600",323
2023-01-05T00:00:00,TMAX,GHCND:USC00043244,",,7,1600",144
2023-01-05T00:00:00,TMIN,GHCND:USC00043244,",,7,1600",89
2023-01-05T00:00:00,TOBS,GHCND:USC00043244,",,7,1600",111
2023-01-05T00:00:00,PRCP,GHCND:USC00043714,",,7,1600",490
2023-01-05T00:00:00,TMAX,GHCND:USC00043714,",,7,1600",156
2023-01-05T00:00:00,TMIN,GHCND:USC00043714,",,7,1600",100
2023-01-05T00:00:00,TOBS,GHCND:USC00043714,",,7,1600",122
2023-01-05T00:00:00,PRCP,GHCND:USC00044500,",,7,1600",353
2023-01-05T00:00:00,TMAX,GHCND:USC00044500,",,7,1600",133
2023-01-05T00:00:00,TMIN,GHCND:USC00044500,",,7,1600",100
2023-01-05T00:00:00,TOBS,GHCND:USC00044500,",,7,1600",117
2023-01-05T00:00:00,PRCP,GHCND:USC00045915,",,7,0800",284
2023-01-05T00:00:00,SNOW,GHCND:USC00045915,",,7,",0
2023-01-05T00:00:00,SNWD,GHCND:USC00045915,",,7,",0
2023-01-05T00:00:00,TMAX,GHCND:USC00045915,",,7,0800",111
2023-01-05T00:00:00,TMIN,GHCND:USC00045915,",,7,0800",72
2023-01-05T00:00:00,TOBS,GHCND:USC00045915,",,7,0800",72
2023-01-05T00:00:00,PRCP,GHCND:USC00046336,",,7,2400",165
2023-01-05T00:00:00,TMAX,GHCND:USC00046336,",,7,2400",139
2023-01-05T00:00:00,TMIN,GHCND:USC00046336,",,7,2400",100
2023-01-05T00:00:00,TOBS,GHCND:USC00046336,",,7,2400",106
2023-01-05T00:00:00,PRCP,GHCND:USC00047339,",,7,2400",102
2023-01-05T00:00:00,TMAX,GHCND:USC00047339,",,7,2400",144
2023-01-05T00:00:00,TMIN,GHCND:USC00047339,",,7,2400",78
2023-01-05T00:00:00,TOBS,GHCND:USC00047339,",,7,2400",94
2023-01-05T00:00:00,PRCP,GHCND:USC00047880,",,7,2400",61
2023-01-05T00:00:00,TMAX,GHCND:USC00047880,",,7,2400",139
2023-01-05T00:00:00,TMIN,GHCND:USC00047880,",,7,2400",83
2023-01-05T00:00:00,TOBS,GHCND:USC00047880,",,7,2400",100
2023-01-05T00:00:00,PRCP,GHCND:USC00049185,",,7,0600",178
2023-01-05T00:00:00,PRCP,GHCND:USC00049219,",,7,1600",318
2023-01-05T00:00:00,TMAX,GHCND:USC00049219,",,7,1600",128
2023-01-05T00:00:00,TMIN,GHCND:USC00049219,",,7,1600",94
2023-01-05T00:00:00,TOBS,GHCND:USC00049219,",,7,1600",106
2023-01-05T00:00:00,TAVG,GHCND:USR0000CBAR,",,U,",100
2023-01-05T00:00:00,TMAX,GHCND:USR0000CBAR,"H,,U,",117
2023-01-05T00:00:00,TMIN,GHCND:USR0000CBAR,"H,,U,",83
2023-01-05T00:00:00,TAVG,GHCND:USR0000CBIR,",,U,",96
2023-01-05T00:00:00,TMAX,GHCND:USR0000CBIR,"H,,U,",111
2023-01-05T00:00:00,TMIN,GHCND:USR0000CBIR,"H,,U,",72
2023-01-05T00:00:00,TAVG,GHCND:USR0000CBKD,",,U,",86
2023-01-05T00:00:00,TMAX,GHCND:USR0000CBKD,"H,,U,",106
2023-01-05T00:00:00,TMIN,GHCND:USR0000CBKD,"H,,U,",61
2023-01-05T00:00:00,TAVG,GHCND:USR0000CBRI,",,U,",86
2023-01-05T00:00:00,TMAX,GHCND:USR0000CBRI,"H,,U,",106
2023-01-05T00:00:00,TMIN,GHCND:USR0000CBRI,"H,,U,",67
2023-01-05T00:00:00,TAVG,GHCND:USR0000COKN,",,U,",87
2023-01-05T00:00:00,TMAX,GHCND:USR0000COKN,"H,,U,",100
2023-01-05T00:00:00,TMIN,GHCND:USR0000COKN,"H,,U,",72
2023-01-05T00:00:00,TAVG,GHCND:USR0000COKS,",,U,",92
2023-01-05T00:00:00,TMAX,GHCND:USR0000COKS,"H,,U,",111
2023-01-05T00:00:00,TMIN,GHCND:USR0000COKS,"H,,U,",78
2023-01-05T00:00:00,TAVG,GHCND:USR0000CPUL,",,U,",110
2023-01-05T00:00:00,TMAX,GHCND:USR0000CPUL,"H,,U,",133
2023-01-05T00:00:00,TMIN,GHCND:USR0000CPUL,"H,,U,",94
2023-01-05T00:00:00,TAVG,GHCND:USR0000CSVA,",,U,",97
2023-01-05T00:00:00,TMAX,GHCND:USR0000CSVA,"H,,U,",111
2023-01-05T00:00:00,TMIN,GHCND:USR0000CSVA,"H,,U,",83
2023-01-05T00:00:00,TAVG,GHCND:USR0000CTRA,",,U,",79
2023-01-05T00:00:00,TMAX,GHCND:USR0000CTRA,"H,,U,",94
2023-01-05T00:00:00,TMIN,GHCND:USR0000CTRA,"H,,U,",67
2023-01-05T00:00:00,TAVG,GHCND:USR0000CWOO,",,U,",86
2023-01-05T00:00:00,TMAX,GHCND:USR0000CWOO,"H,,U,",106
2023-01-05T00:00:00,TMIN,GHCND:USR0000CWOO,"H,,U,",67
2023-01-05T00:00:00,AWND,GHCND:USW00023230,",,W,",66
2023-01-05T00:00:00,PRCP,GHCND:USW00023230,",,W,2400",81
2023-01-05T00:00:00,TMAX,GHCND:USW00023230,",,W,2400",144
2023-01-05T00:00:00,TMIN,GHCND:USW00023230,",,W,2400",106
2023-01-05T00:00:00,WDF2,GHCND:USW00023230,",,W,",200
2023-01-05T00:00:00,WDF5,GHCND:USW00023230,",,W,",200
2023-01-05T00:00:00,WSF2,GHCND:USW00023230,",,W,",130
2023-01-05T00:00:00,WSF5,GHCND:USW00023230,",,W,",192
2023-01-05T00:00:00,WT01,GHCND:USW00023230,",,W,",1
2023-01-05T00:00:00,WT03,GHCND:USW00023230,",,W,",1
2023-01-05T00:00:00,ADPT,GHCND:USW00023234,",,W,",94
2023-01-05T00:00:00,ASLP,GHCND:USW00023234,",,W,",10125
2023-01-05T00:00:00,ASTP,GHCND:USW00023234,",,W,",10122
2023-01-05T00:00:00,AWBT,GHCND:USW00023234,",,W,",117
2023-01-05T00:00:00,AWND,GHCND:USW00023234,",,W,",68
2023-01-05T00:00:00,PRCP,GHCND:USW00023234,",,W,2400",109
2023-01-05T00:00:00,RHAV,GHCND:USW00023234,",,W,",78
2023-01-05T00:00:00,RHMN,GHCND:USW00023234,",,W,",72
2023-01-05T00:00:00,RHMX,GHCND:USW00023234,",,W,",83
2023-01-05T00:00:00,TAVG,GHCND:USW00023234,"H,,S,",145
2023-01-05T00:00:00,TMAX,GHCND:USW00023234,",,W,2400",156
2023-01-05T00:00:00,TMIN,GHCND:USW00023234,",,W,2400",117
2023-01-05T00:00:00,WDF2,GHCND:USW00023234,",,W,",150
2023-01-05T00:00:00,WDF5,GHCND:USW00023234,",,W,",150
2023-01-05T00:00:00,WSF2,GHCND:USW00023234,",,W,",179
2023-01-05T00:00:00,WSF5,GHCND:USW00023234,",,W,",250
2023-01-05T00:00:00,WT01,GHCND:USW00023234,",,W,",1
2023-01-05T00:00:00,WT03,GHCND:USW00023234,",,W,",1
2023-01-05T00:00:00,WT08,GHCND:USW00023234,",,W,",1
2023-01-05T00:00:00,ADPT,GHCND:USW00023254,",,W,",94
2023-01-05T00:00:00,ASLP,GHCND:USW00023254,",,W,",10108
2023-01-05T00:00:00,ASTP,GHCND:USW00023254,",,W,",10105
2023-01-05T00:00:00,AWBT,GHCND:USW00023254,",,W,",106
2023-01-05T00:00:00,AWND,GHCND:USW00023254,",,W,",35
2023-01-05T00:00:00,PRCP,GHCND:USW00023254,",,W,2400",269
2023-01-05T00:00:00,RHAV,GHCND:USW00023254,",,W,",86
2023-01-05T00:00:00,RHMN,GHCND:USW00023254,",,W,",77
2023-01-05T00:00:00,RHMX,GHCND:USW00023254,",,W,",93
2023-01-05T00:00:00,TAVG,GHCND:USW00023254,"H,,S,",130
2023-01-05T00:00:00,TMAX,GHCND:USW00023254,",,W,2400",139
2023-01-05T00:00:00,TMIN,GHCND:USW00023254,",,W,2400",83
2023-01-05T00:00:00,WDF2,GHCND:USW00023254,",,W,",290
2023-01-05T00:00:00,WDF5,GHCND:USW00023254,",,W,",290
2023-01-05T00:00:00,WSF2,GHCND:USW00023254,",,W,",94
2023-01-05T00:00:00,WSF5,GHCND:USW00023254,",,W,",107
2023-01-05T00:00:00,WT01,GHCND:USW00023254,",,W,",1
2023-01-05T00:00:00,WT08,GHCND:USW00023254,",,W,",1
2023-01-05T00:00:00,PRCP,GHCND:USW00023272,",,W,2400",69
2023-01-05T00:00:00,TMAX,GHCND:USW00023272,",,W,2400",144
2023-01-05T00:00:00,TMIN,GHCND:USW00023272,",,W,2400",106
2023-01-05T00:00:00,ADPT,GHCND:USW00093227,",,W,",89
2023-01-05T00:00:00,ASLP,GHCND:USW00093227,",,W,",10112
2023-01-05T00:00:00,ASTP,GHCND:USW00093227,",,W,",10105
2023-01-05T00:00:00,AWBT,GHCND:USW00093227,",,W,",106
2023-01-05T00:00:00,AWND,GHCND:USW00093227,",,W,",40
2023-01-05T00:00:00,PRCP,GHCND:USW00093227,",,W,2400",163
2023-01-05T00:00:00,RHAV,GHCND:USW00093227,",,W,",83
2023-01-05T00:00:00,RHMN,GHCND:USW00093227,",,W,",74
2023-01-05T00:00:00,RHMX,GHCND:USW00093227,",,W,",90
2023-01-05T00:00:00,TMAX,GHCND:USW00093227,",,W,2400",139
2023-01-05T00:00:00,TMIN,GHCND:USW00093227,",,W,2400",78
2023-01-05T00:00:00,WDF2,GHCND:USW00093227,",,W,",290
2023-01-05T00:00:00,WDF5,GHCND:USW00093227,",,W,",280
2023-01-05T00:00:00,WSF2,GHCND:USW00093227,",,W,",116
2023-01-05T00:00:00,WSF5,GHCND:USW00093227,",,W,",143
2023-01-05T00:00:00,WT01,GHCND:USW00093227,",,W,",1
2023-01-05T00:00:00,ADPT,GHCND:USW00093228,",,W,",94
2023-01-05T00:00:00,ASLP,GHCND:USW00093228,",,W,",10139
2023-01-05T00:00:00,ASTP,GHCND:USW00093228,",,W,",10112
2023-01-05T00:00:00,AWBT,GHCND:USW00093228,",,W,",106
2023-01-05T00:00:00,AWND,GHCND:USW00093228,",,W,",36
2023-01-05T00:00:00,PRCP,GHCND:USW00093228,",,W,2400",155
2023-01-05T00:00:00,RHAV,GHCND:USW00093228,",,W,",85
2023-01-05T00:00:00,RHMN,GHCND:USW00093228,",,W,",74
2023-01-05T00:00:00,RHMX,GHCND:USW00093228,",,W,",96
2023-01-05T00:00:00,TAVG,GHCND:USW00093228,"H,,S,",132
2023-01-05T00:00:00,TMAX,GHCND:USW00093228,",,W,2400",139
2023-01-05T00:00:00,TMIN,GHCND:USW00093228,",,W,2400",94
2023-01-05T00:00:00,WDF2,GHCND:USW00093228,",,W,",260
2023-01-05T00:00:00,WDF5,GHCND:USW00093228,",,W,",190
2023-01-05T00:00:00,WSF2,GHCND:USW00093228,",,W,",76
2023-01-05T00:00:00,WSF5,GHCND:USW00093228,",,W,",121
2023-01-05T00:00:00,WT01,GHCND:USW00093228,",,W,",1
2023-01-05T00:00:00,WT02,GHCND:USW00093228,",,W,",1
2023-01-05T00:00:00,WT08,GHCND:USW00093228,",,W,",1
2023-01-06T00:00:00,PRCP,GHCND:US1CAAL0001,",,N,0700",152
2023-01-06T00:00:00,PRCP,GHCND:US1CAAL0003,",,N,0700",178
2023-01-06T00:00:00,PRCP,GHCND:US1CAAL0004,",,N,0700",221
2023-01-06T00:00:00,PRCP,GHCND:US1CAAL0006,",,N,0700",124
2023-01-06T00:00:00,PRCP,GHCND:US1CAAL0012,",,N,0700",130
2023-01-06T00:00:00,PRCP,GHCND:US1CAAL0024,",,N,0700",183
2023-01-06T00:00:00,PRCP,GHCND:US1CAAL0025,",,N,0708",76
2023-01-06T00:00:00,PRCP,GHCND:US1CAAL0030,",,N,0700",112
2023-01-06T00:00:00,PRCP,GHCND:US1CAAL0034,",,N,0800",122
2023-01-06T00:00:00,PRCP,GHCND:US1CAAL0039,",,N,0800",79
2023-01-06T00:00:00,PRCP,GHCND:US1CAAL0052,",,N,0800",132
2023-01-06T00:00:00,PRCP,GHCND:US1CAAL0060,",,N,0700",140
2023-01-06T00:00:00,PRCP,GHCND:US1CACC0001,",,N,0700",251
2023-01-06T00:00:00,PRCP,GHCND:US1CACC0004,",,N,0800",203
2023-01-06T00:00:00,PRCP,GHCND:US1CACC0006,",,N,0700",175
2023-01-06T00:00:00,PRCP,GHCND:US1CACC0010,",,N,0800",218
2023-01-06T00:00:00,PRCP,GHCND:US1CACC0018,",,N,0700",208
2023-01-06T00:00:00,PRCP,GHCND:US1CACC0025,",,N,0700",246
2023-01-06T00:00:00,PRCP,GHCND:US1CACC0028,",,N,0800",122
2023-01-06T00:00:00,PRCP,GHCND:US1CACC0031,",,N,0428",165
2023-01-06T00:00:00,PRCP,GHCND:US1CACC0037,",,N,0530",170
2023-01-06T00:00:00,PRCP,GHCND:US1CACC0040,",,N,0630",74
2023-01-06T00:00:00,PRCP,GHCND:US1CACC0045,",,N,0700",226
2023-01-06T00:00:00,PRCP,GHCND:US1CACC0046,",,N,0700",191
2023-01-06T00:00:00,PRCP,GHCND:US1CACC0050,",,N,0710",175
2023-01-06T00:00:00,PRCP,GHCND:US1CACC0052,",,N,0900",89
2023-01-06T00:00:00,PRCP,GHCND:US1CACC0053,",,N,0800",221
2023-01-06T00:00:00,PRCP,GHCND:US1CAMR0002,",,N,0700",206
2023-01-06T00:00:00,PRCP,GHCND:US1CAMR0005,",,N,0730",170
2023-01-06T00:00:00,PRCP,GHCND:US1CAMR0013,",,N,0700",201
2023-01-06T00:00:00,PRCP,GHCND:US1CAMR0016,",,N,0700",130
2023-01-06T00:00:00,PRCP,GHCND:US1CAMR0025,",,N,0800",157
2023-01-06T00:00:00,SNOW,GHCND:US1CAMR0025,",,N,0800",0
2023-01-06T00:00:00,PRCP,GHCND:US1CAMR0026,",,N,0700",160
2023-01-06T00:00:00,DAPR,GHCND:US1CAMR0030,",,N,2200",3
2023-01-06T00:00:00,MDPR,GHCND:US1CAMR0030,",,N,2200",429
2023-01-06T00:00:00,PRCP,GHCND:US1CAMR0031,",,N,0800",206
2023-01-06T00:00:00,PRCP,GHCND:US1CAMR0040,",,N,0700",188
2023-01-06T00:00:00,PRCP,GHCND:US1CAMR0049,",,N,0700",132
2023-01-06T00:00:00,PRCP,GHCND:US1CAMR0053,",,N,0800",173
2023-01-06T00:00:00,PRCP,GHCND:US1CAMR0054,",,N,0700",203
2023-01-06T00:00:00,PRCP,GHCND:US1CAMR0055,",,N,0700",56
2023-01-06T00:00:00,PRCP,GHCND:US1CAMR0058,",,N,0700",244
2023-01-06T00:00:00,PRCP,GHCND:US1CAMR0060,",,N,0830",99
2023-01-06T00:00:00,PRCP,GHCND:US1CASF0004,",,N,0000",0
2023-01-06T00:00:00,SNOW,GHCND:US1CASF0004,",,N,0000",0
2023-01-06T00:00:00,PRCP,GHCND:US1CASF0014,",,N,0800",94
2023-01-06T00:00:00,PRCP,GHCND:US1CASF0017,",,N,0700",109
2023-01-06T00:00:00,PRCP,GHCND:US1CASF0020,",,N,0800",69
2023-01-06T00:00:00,PRCP,GHCND:US1CASF0021,",,N,0700",132
2023-01-06T00:00:00,PRCP,GHCND:US1CASM0001,",,N,0800",76
2023-01-06T00:00:00,PRCP,GHCND:US1CASM0005,",,N,0000",0
2023-01-06T00:00:00,SNOW,GHCND:US1CASM0005,",,N,0000",0
2023-01-06T00:00:00,PRCP,GHCND:US1CASM0006,",,N,0800",58
2023-01-06T00:00:00,PRCP,GHCND:US1CASM0007,",,N,0900",76
2023-01-06T00:00:00,SNOW,GHCND:US1CASM0007,",,N,0900",0
2023-01-06T00:00:00,SNWD,GHCND:US1CASM0007,",,N,0900",0
2023-01-06T00:00:00,PRCP,GHCND:US1CASM0009,",,N,0700",178
2023-01-06T00:00:00,PRCP,GHCND:US1CASM0013,",,N,0700",191
2023-01-06T00:00:00,PRCP,GHCND:US1CASM0022,",,N,1200",23
2023-01-06T00:00:00,PRCP,GHCND:US1CASM0025,",,N,0700",94
2023-01-06T00:00:00,PRCP,GHCND:US1CASM0033,",,N,0700",86
2023-01-06T00:00:00,PRCP,GHCND:US1CASM0038,",,N,0700",130
2023-01-06T00:00:00,PRCP,GHCND:US1CASM0039,",,N,0800",213
2023-01-06T00:00:00,PRCP,GHCND:US1CASM0044,",,N,0700",94
2023-01-06T00:00:00,PRCP,GHCND:US1CASM0045,",,N,0800",61
2023-01-06T00:00:00,PRCP,GHCND:US1CASM0046,",,N,0700",150
2023-01-06T00:00:00,PRCP,GHCND:US1CASM0047,",,N,0711",107
2023-01-06T00:00:00,PRCP,GHCND:US1CASO0003,",,N,0700",119
2023-01-06T00:00:00,PRCP,GHCND:US1CASO0006,",,N,0700",150
2023-01-06T00:00:00,PRCP,GHCND:US1CASO0010,",,N,0700",155
2023-01-06T00:00:00,TMAX,GHCND:USC00040693,",,7,0800",156
2023-01-06T00:00:00,TMIN,GHCND:USC00040693,",,7,0800",111
2023-01-06T00:00:00,PRCP,GHCND:USC00043244,",,7,1600",15
2023-01-06T00:00:00,TMAX,GHCND:USC00043244,",,7,1600",139
2023-01-06T00:00:00,TMIN,GHCND:USC00043244,",,7,1600",72
2023-01-06T00:00:00,TOBS,GHCND:USC00043244,",,7,1600",133
2023-01-06T00:00:00,PRCP,GHCND:USC00043714,",,7,1600",3
2023-01-06T00:00:00,TMAX,GHCND:USC00043714,",,7,1600",156
2023-01-06T00:00:00,TMIN,GHCND:USC00043714,",,7,1600",94
2023-01-06T00:00:00,TOBS,GHCND:USC00043714,",,7,1600",133
2023-01-06T00:00:00,PRCP,GHCND:USC00044500,",,7,1600",97
2023-01-06T00:00:00,TMAX,GHCND:USC00044500,",,7,1600",128
2023-01-06T00:00:00,TMIN,GHCND:USC00044500,",,7,1600",72
2023-01-06T00:00:00,TOBS,GHCND:USC00044500,",,7,1600",117
2023-01-06T00:00:00,PRCP,GHCND:USC00045915,",,7,0800",554
2023-01-06T00:00:00,SNOW,GHCND:USC00045915,",,7,",0
2023-01-06T00:00:00,SNWD,GHCND:USC00045915,",,7,",0
2023-01-06T00:00:00,TMAX,GHCND:USC00045915,",,7,0800",111
2023-01-06T00:00:00,TMIN,GHCND:USC00045915,",,7,0800",50
2023-01-06T00:00:00,TMIN,GHCND:USC00045915,",,7,0800",50
2023-01-06T00:00:00,TOBS,GHCND:USC00045915,",,7,0800",100
2023-01-06T00:00:00,DAPR,GHCND:USC00046027,",,7,",3
2023-01-06T00:00:00,MDPR,GHCND:USC00046027,",,7,",759
2023-01-06T00:00:00,PRCP,GHCND:USC00046336,",,7,2400",0
2023-01-06T00:00:00,TMAX,GHCND:USC00046336,",,7,2400",161
2023-01-06T00:00:00,TMIN,GHCND:USC00046336,",,7,2400",106
2023-01-06T00:00:00,TOBS,GHCND:USC00046336,",,7,2400",128
2023-01-06T00:00:00,PRCP,GHCND:USC00047339,",,7,2400",0
2023-01-06T00:00:00,TMAX,GHCND:USC00047339,",,7,2400",161
2023-01-06T00:00:00,TMIN,GHCND:USC00047339,",,7,2400",67
2023-01-06T00:00:00,TOBS,GHCND:USC00047339,",,7,2400",106
2023-01-06T00:00:00,PRCP,GHCND:USC00047880,",,7,2400",41
2023-01-06T00:00:00,TMAX,GHCND:USC00047880,",,7,2400",144
2023-01-06T00:00:00,TMIN,GHCND:USC00047880,",,7,2400",100
2023-01-06T00:00:00,TOBS,GHCND:USC00047880,",,7,2400",117
2023-01-06T00:00:00,PRCP,GHCND:USC00049185,",,7,0600",0
2023-01-06T00:00:00,PRCP,GHCND:USC00049219,",,7,1600",51
2023-01-06T00:00:00,TMAX,GHCND:USC00049219,",,7,1600",133
2023-01-06T00:00:00,TMIN,GHCND:USC00049219,",,7,1600",83
2023-01-06T00:00:00,TOBS,GHCND:USC00049219,",,7,1600",122
2023-01-06T00:00:00,TAVG,GHCND:USR0000CBAR,",,U,",101
2023-01-06T00:00:00,TMAX,GHCND:USR0000CBAR,"H,,U,",117
2023-01-06T00:00:00,TMIN,GHCND:USR0000CBAR,"H,,U,",89
2023-01-06T00:00:00,TAVG,GHCND:USR0000CBIR,",,U,",95
2023-01-06T00:00:00,TMAX,GHCND:USR0000CBIR,"H,,U,",111
2023-01-06T00:00:00,TMIN,GHCND:USR0000CBIR,"H,,U,",83
2023-01-06T00:00:00,TAVG,GHCND:USR0000CBKD,",,U,",97
2023-01-06T00:00:00,TMAX,GHCND:USR0000CBKD,"H,,U,",128
2023-01-06T00:00:00,TMIN,GHCND:USR0000CBKD,"H,,U,",83
2023-01-06T00:00:00,TAVG,GHCND:USR0000CBRI,",,U,",98
2023-01-06T00:00:00,TMAX,GHCND:USR0000CBRI,"H,,U,",128
2023-01-06T00:00:00,TMIN,GHCND:USR0000CBRI,"H,,U,",78
2023-01-06T00:00:00,TAVG,GHCND:USR0000COKN,",,U,",96
2023-01-06T00:00:00,TMAX,GHCND:USR0000COKN,"H,,U,",122
2023-01-06T00:00:00,TMIN,GHCND:USR0000COKN,"H,,U,",72
2023-01-06T00:00:00,TAVG,GHCND:USR0000COKS,",,U,",106
2023-01-06T00:00:00,TMAX,GHCND:USR0000COKS,"H,,U,",139
2023-01-06T00:00:00,TMIN,GHCND:USR0000COKS,"H,,U,",83
2023-01-06T00:00:00,TAVG,GHCND:USR0000CPUL,",,U,",118
2023-01-06T00:00:00,TMAX,GHCND:USR0000CPUL,"H,,U,",150
2023-01-06T00:00:00,TMIN,GHCND:USR0000CPUL,"H,,U,",83
2023-01-06T00:00:00,TAVG,GHCND:USR0000CSVA,",,U,",108
2023-01-06T00:00:00,TMAX,GHCND:USR0000CSVA,"H,,U,",133
2023-01-06T00:00:00,TMIN,GHCND:USR0000CSVA,"H,,U,",89
2023-01-06T00:00:00,TAVG,GHCND:USR0000CTRA,",,U,",91
2023-01-06T00:00:00,TMAX,GHCND:USR0000CTRA,"H,,U,",128
2023-01-06T00:00:00,TMIN,GHCND:USR0000CTRA,"H,,U,",72
2023-01-06T00:00:00,TAVG,GHCND:USR0000CWOO,",,U,",86
2023-01-06T00:00:00,TMAX,GHCND:USR0000CWOO,"H,,U,",100
2023-01-06T00:00:00,TMIN,GHCND:USR0000CWOO,"H,,U,",78
2023-01-06T00:00:00,AWND,GHCND:USW00023230,",,W,",40
2023-01-06T00:00:00,PRCP,GHCND:USW00023230,"T,,W,2400",0
2023-01-06T00:00:00,TMAX,GHCND:USW00023230,",,W,2400",156
2023-01-06T00:00:00,TMIN,GHCND:USW00023230,",,W,2400",100
2023-01-06T00:00:00,WDF2,GHCND:USW00023230,",,W,",150
2023-01-06T00:00:00,WDF5,GHCND:USW00023230,",,W,",150
2023-01-06T00:00:00,WSF2,GHCND:USW00023230,",,W,",72
2023-01-06T00:00:00,WSF5,GHCND:USW00023230,",,W,",98
2023-01-06T00:00:00,ADPT,GHCND:USW00023234,",,W,",83
2023-01-06T00:00:00,ASLP,GHCND:USW00023234,",,W,",10224
2023-01-06T00:00:00,ASTP,GHCND:USW00023234,",,W,",10217
2023-01-06T00:00:00,AWBT,GHCND:USW00023234,",,W,",106
2023-01-06T00:00:00,AWND,GHCND:USW00023234,",,W,",35
2023-01-06T00:00:00,PRCP,GHCND:USW00023234,",,W,2400",0
2023-01-06T00:00:00,RHAV,GHCND:USW00023234,",,W,",74
2023-01-06T00:00:00,RHMN,GHCND:USW00023234,",,W,",58
2023-01-06T00:00:00,RHMX,GHCND:USW00023234,",,W,",86
2023-01-06T00:00:00,TAVG,GHCND:USW00023234,"H,,S,",126
2023-01-06T00:00:00,TMAX,GHCND:USW00023234,",,W,2400",167
2023-01-06T00:00:00,TMIN,GHCND:USW00023234,",,W,2400",100
2023-01-06T00:00:00,WDF2,GHCND:USW00023234,",,W,",190
2023-01-06T00:00:00,WDF5,GHCND:USW00023234,",,W,",200
2023-01-06T00:00:00,WSF2,GHCND:USW00023234,",,W,",76
2023-01-06T00:00:00,WSF5,GHCND:USW00023234,",,W,",143
2023-01-06T00:00:00,WT01,GHCND:USW00023234,",,W,",1
2023-01-06T00:00:00,WT08,GHCND:USW00023234,",,W,",1
2023-01-06T00:00:00,ADPT,GHCND:USW00023254,",,W,",89
2023-01-06T00:00:00,ASLP,GHCND:USW00023254,",,W,",10213
2023-01-06T00:00:00,ASTP,GHCND:USW00023254,",,W,",10207
2023-01-06T00:00:00,AWBT,GHCND:USW00023254,",,W,",94
2023-01-06T00:00:00,AWND,GHCND:USW00023254,",,W,",13
2023-01-06T00:00:00,PRCP,GHCND:USW00023254,"T,,W,2400",0
2023-01-06T00:00:00,RHAV,GHCND:USW00023254,",,W,",88
2023-01-06T00:00:00,RHMN,GHCND:USW00023254,",,W,",72
